round,treatment,condition,lab.id,subject.id,pair.num,key.2,key.1.1,key.1.2,key.1.3,key.1.4,levenshtein,nonresponse
2,Restudy,8,178,85,27,macaroni,i see i do,i see i do,i see i do,i see i do,10,0
2,Restudy,8,178,85,28,mast,mast,mast,mast,mast,0,0
2,Restudy,8,178,85,29,i cannot remember,i could not come up with a word,bestowed,bestowed,bestowed,15,1
2,Restudy,8,178,85,30,found,i found,i found,found,found,0,0
2,Restudy,8,178,85,31,i cannot remember,wasabi,wasabi,wasabi,wasabi,15,1
2,Restudy,8,178,85,32,what's up,what's up,what's up,what's up,what's up,0,0
2,Restudy,8,178,85,33,signature,sweet dreams,sweet dreans,sweet dreams,sweet dreams,9,0
2,Restudy,8,178,85,34,unbreakable,unbreakable,unbreakable,unbreakable,unbreakable,0,0
2,Restudy,8,178,85,35,human,sangre,sangre,sangre,sangre,6,0
2,Restudy,8,178,85,36,hielo,hielo,hielo,hielo,hielo,0,0
2,Restudy,8,178,85,37,divided,divide,divided,divided,divided,0,0
2,Restudy,8,178,85,38,i cannot remember,coqui,coqui,coqui,coqui,15,1
2,Restudy,8,178,85,39,i cannot remembr,claw,claw,claw,claw,15,1
2,Restudy,8,178,85,40,come at me,come at me,come at me,come at me,come at me,0,0
2,Restudy,8,178,85,41,sacred,i could not come up with a word,sacred,sacred,sacred,0,0
2,Restudy,8,178,85,42,sacred,smelly,smelly,smelly,smelly,5,0
2,Restudy,8,178,85,43,inflate,inflate,inflate,inflate,inflate,0,0
2,Restudy,8,178,85,44,sacudir,sacudir,sacudir,sacudir,sacudir,0,0
2,Restudy,8,178,85,45,clam,clam,clam,clam,clam,0,0
2,Restudy,8,178,85,46,i cannot remember,humans,humans,humans,humans,15,1
2,Restudy,8,178,85,47,i cannot remember,i could not come up with a word,signature,signature,signature,13,1
2,Restudy,8,178,85,48,macaroni,macaroni,macaroni,macaroni,macaroni,0,0
2,Restudy,8,181,86,1,luv,glimmer,luv jewelry,luv,lace,0,0
2,Restudy,8,181,86,2,hai,three-lettered,three lettered,monosyllabic,monosyllabic,10,0
2,Restudy,8,181,86,3,dont remember,qi fan,qi fan,chappati,chappati,12,1
2,Restudy,8,181,86,4,lasso,lasso,lasso,lasso,lasso,0,0
2,Restudy,8,181,86,5,remember,bobble,bobble,bobble,bobble,7,0
2,Restudy,8,181,86,6,rumor,murmur,you know,fama,fama,3,0
2,Restudy,8,181,86,7,i dont remembver,dig,dig,dig,dig,15,1
2,Restudy,8,181,86,8,utensil,writing utensil,utensil,utensil,utensil,0,0
2,Restudy,8,181,86,9,tabulate,tabs,tabs,tab,tab,5,0
2,Restudy,8,181,86,10,i dont remember,maimed,maimed,maimed,maimed,13,1
2,Restudy,8,181,86,11,i dont remember,mezze,mezze,mezze,mezze,12,1
2,Restudy,8,181,86,12,bus,i could not come up with a word,bustling market,bust,bust,1,0
2,Restudy,8,181,86,13,i dont remember,i could not come up with a word,lamb,pain,pain,13,1
2,Restudy,8,181,86,14,not a clue,nimbus,nimbus,nimbus,nimbus,8,0
2,Restudy,8,181,86,15,no,bu yao qi,don't eat it,bad,bad,3,0
2,Restudy,8,181,86,16,far,far,far,far,far,0,0
2,Restudy,8,181,86,17,hair,harem pants,harem,harem,harem,3,0
2,Restudy,8,181,86,18,paper,pipe,pipe,pipe,pipe,2,0
2,Restudy,8,181,86,19,pasta,piazza,piazza,piazza,piazza,3,0
2,Restudy,8,181,86,20,bury,bury,bury,bury,bury,0,0
2,Restudy,8,181,86,21,salaam,say prayer,say a prayer,say,say,4,0
2,Restudy,8,181,86,22,eliminate,process of elimination,process of elimination,elimination,elimination,3,0
2,Restudy,8,181,86,23,hurry,study,study,study,study,4,0
2,Restudy,8,181,86,24,i honestly couldnt tell ya,shush,rushed,rush,rush,24,1
2,Restudy,8,181,86,25,far,i could not come up with a word,fatal,fatal,fatal,3,0
2,Restudy,8,181,86,26,sleep,go to sleep,go to sleep,go to sleep,go,5,0
2,Restudy,8,181,86,27,tumble,tumbling,tumbling monkey,tumbling,tumble,0,0
2,Restudy,8,181,86,28,idk,mast,mast,mast,mast,4,1
2,Restudy,8,181,86,29,ad hominem,adhere to rules,adhere to rules,towards honor,adhere,6,0
2,Restudy,8,181,86,30,dont remember,find,find,find,find,12,1
2,Restudy,8,181,86,31,summit,sumac,sumac,sumac,sumac,3,0
2,Restudy,8,181,86,32,whats up,wan yeh,wan yeh,waste,waste,5,0
2,Restudy,8,181,86,33,sing,sing lullaby,sing a lullaby,lullaby,lullaby,7,0
2,Restudy,8,181,86,34,yes,amen,amen,amen,amen,3,0
2,Restudy,8,181,86,35,scream,injure,injure,injure,injure,6,0
2,Restudy,8,181,86,36,luge,luge,luge,luge,luge,0,0
2,Restudy,8,181,86,37,dont remember,apart,take away,take away,take,11,1
2,Restudy,8,181,86,38,go,chingwa,ching wa,chingwa,chingwah,6,0
2,Restudy,8,181,86,39,crab,ha3 in chinese,hai3,ha,ha,3,0
2,Restudy,8,181,86,40,ad,ad hominem,ad hominem,anger towards,towards anger,8,0
2,Restudy,8,181,86,41,sand,sand,sand,sand,sand,0,0
2,Restudy,8,181,86,42,idk,mud,mud,mud,mud,3,1
2,Restudy,8,181,86,43,painful,f for fai in chinese,peifu,skin,skin,3,0
2,Restudy,8,181,86,44,roomba,roomba,roomba,roomba,roomba,0,0
2,Restudy,8,181,86,45,chance,ocean,pasta,pasta,pasta,4,0
2,Restudy,8,181,86,46,i dont remember,kharma,kharma,karma,kharma,13,1
2,Restudy,8,181,86,47,where,ubi honor est,where is the truth(latin)?,where,where,0,0
2,Restudy,8,181,86,48,bin,zhi see,ji see,blintz,blintz,3,0
2,Restudy,8,184,87,1,lull,lull,lull,lull,lull,0,0
2,Restudy,8,184,87,2,yay,yay,yay,yay,yay,0,0
2,Restudy,8,184,87,3,i cannot remember,cola,chocolate,chocolate,chocolate,14,1
2,Restudy,8,184,87,4,lasso,lasso,lasso,lasso,lasso,0,0
2,Restudy,8,184,87,5,i cannot recall,wreath,wreath,wreath,wreath,12,1
2,Restudy,8,184,87,6,fun,fun,fun,fun,fun,0,0
2,Restudy,8,184,87,7,hand,hand,hand,hand,hand,0,0
2,Restudy,8,184,87,8,utensil,i could not come up with a word,utensil,utensil,utensil,0,0
2,Restudy,8,184,87,9,tab,tab,tab,tab,tab,0,0
2,Restudy,8,184,87,10,man,man,man,man,man,0,0
2,Restudy,8,184,87,11,tuna,i could not come up with a word,tuna,tuna,tuna,0,0
2,Restudy,8,184,87,12,bust,bust,bust,bust,bust,0,0
2,Restudy,8,184,87,13,people,people,people,people,people,0,0
2,Restudy,8,184,87,14,wing,wing,wing,wing,wing,0,0
2,Restudy,8,184,87,15,bug,bug,bug,bug,bug,0,0
2,Restudy,8,184,87,16,far,far,horse,far,far,0,0
2,Restudy,8,184,87,17,hair,hair,hair,hair,hair,0,0
2,Restudy,8,184,87,18,pipe,pipe,pipe,pipe,pipe,0,0
2,Restudy,8,184,87,19,past,i could not come up with a word,past,past,past,0,0
2,Restudy,8,184,87,20,bury,bury,bury,bury,bury,0,0
2,Restudy,8,184,87,21,salt,salt,salt,salt,salt,0,0
2,Restudy,8,184,87,22,eliminate,eliminate,eliminate,eliminate,eliminate,0,0
2,Restudy,8,184,87,23,destiny,destiny,destiny,destiny,destiny,0,0
2,Restudy,8,184,87,24,war,war,war,war,war,0,0
2,Restudy,8,184,87,25,hail,i could not come up with a word,i could not come up with a word,hail,hail,0,0
2,Restudy,8,184,87,26,god,good,god,god,god,0,0
2,Restudy,8,184,87,27,tumble,tumble,tumble,tumble,tumble,0,0
2,Restudy,8,184,87,28,mast,mast,mast,mast,mast,0,0
2,Restudy,8,184,87,29,ad hoc,ad hoc,ad hoc,ad hoc,ad hoc,0,0
2,Restudy,8,184,87,30,fine,fine,fine,fine,fine,0,0
2,Restudy,8,184,87,31,sushi,sushi,sushi,sushi,sushi,0,0
2,Restudy,8,184,87,32,i cannot recall,waste,waste,waste,waste,12,1
2,Restudy,8,184,87,33,using,using,using,using,using,0,0
2,Restudy,8,184,87,34,yam,yam,yam,yam,yam,0,0
2,Restudy,8,184,87,35,jerk,jerk,jerk,jerk,jerk,0,0
2,Restudy,8,184,87,36,luge,luge,luge,luge,luge,0,0
2,Restudy,8,184,87,37,talk,talk,talk,talk,talk,0,0
2,Restudy,8,184,87,38,charm,chirp,chirp,chirp,chirp,2,0
2,Restudy,8,184,87,39,claw,claw,claw,claw,claw,0,0
2,Restudy,8,184,87,40,duel,duel,duel,duel,duel,0,0
2,Restudy,8,184,87,41,sand,sand,sand,sand,sand,0,0
2,Restudy,8,184,87,42,mad,mad,mad,mad,mad,0,0
2,Restudy,8,184,87,43,puff,puff,puff,puff,puff,0,0
2,Restudy,8,184,87,44,vroom,vroom,vroom,vroom,vroom,0,0
2,Restudy,8,184,87,45,charm,cha,charm,charm,charm,0,0
2,Restudy,8,184,87,46,class,class,class,class,class,0,0
2,Restudy,8,184,87,47,bin,i could not come up with a word,bin,bin,bin,0,0
2,Restudy,8,184,87,48,jibe,bin,i could not come up with a word,jibe,jibe,0,0
2,Restudy,8,186,88,1,lull,lustre,lustre,luster,luster,4,0
2,Restudy,8,186,88,2,yes,yolk,yolk,yolk,yolk,3,0
2,Restudy,8,186,88,3,cool,share,share,share,share,5,0
2,Restudy,8,186,88,4,leg,light,light,light,light,3,0
2,Restudy,8,186,88,5,remember,relic,remembrance,remembrance,remembrance,5,0
2,Restudy,8,186,88,6,funny,funny,funny,funny,funny,0,0
2,Restudy,8,186,88,7,hand,hand,hand,hand,hand,0,0
2,Restudy,8,186,88,8,tense,stanza,stanza,stanza,stanza,4,0
2,Restudy,8,186,88,9,tabulate,tabulate,tabulate,tabulate,tabulate,0,0
2,Restudy,8,186,88,10,ate,mortuary,mortuary,mortuary,mortuary,7,0
2,Restudy,8,186,88,11,eat,eating,eating,eating,eating,3,0
2,Restudy,8,186,88,12,stand,blooming,bloom,bloom,bloom,5,0
2,Restudy,8,186,88,13,pan,plush,plush,plush,plush,4,0
2,Restudy,8,186,88,14,wing,wings,wing,wing,wing,0,0
2,Restudy,8,186,88,15,buzz,buzz,buzz,buzz,buzz,0,0
2,Restudy,8,186,88,16,far,far,far,far,far,0,0
2,Restudy,8,186,88,17,hair,rich,rich,rich,rich,4,0
2,Restudy,8,186,88,18,pipe,pipe,pipe,pipe,pipe,0,0
2,Restudy,8,186,88,19,paved,passing,pull,pull,pull,4,0
2,Restudy,8,186,88,20,burn,bury,bury,bury,bury,1,0
2,Restudy,8,186,88,21,sleep,say,say,say,say,4,0
2,Restudy,8,186,88,22,emu,emu,emu,emu,emu,0,0
2,Restudy,8,186,88,23,destitute,distribute,distribute,distribute,distribute,3,0
2,Restudy,8,186,88,24,hurry,rush,rush,rush,rush,4,0
2,Restudy,8,186,88,25,far,harm,harm,harm,harm,2,0
2,Restudy,8,186,88,26,good,good,good,good,good,0,0
2,Restudy,8,186,88,27,tumble,tumbling,tumbling,tumbling,tumbling,3,0
2,Restudy,8,186,88,28,mash,marsh,marsh,marsh,marsh,1,0
2,Restudy,8,186,88,29,adversary,admit,admit,admit,admit,7,0
2,Restudy,8,186,88,30,fine,fine,fine,fine,fine,0,0
2,Restudy,8,186,88,31,summer,suicide,suicide,suicide,suicide,5,0
2,Restudy,8,186,88,32,war,warm,warm,warm,warm,1,0
2,Restudy,8,186,88,33,sing,singing,sing,sing,sing,0,0
2,Restudy,8,186,88,34,yam,yams,yams,yams,yam,0,0
2,Restudy,8,186,88,35,harm,raw,raw,raw,raw,3,0
2,Restudy,8,186,88,36,tell,flurry,flurry,flurry,flurry,6,0
2,Restudy,8,186,88,37,tall,dislike,dislike,dislike,dislike,6,0
2,Restudy,8,186,88,38,chair,chirp,chirp,chirp,chirp,2,0
2,Restudy,8,186,88,39,buzz,crab,crab,crab,crab,4,0
2,Restudy,8,186,88,40,add,adversary,adversary,adversary,adversary,7,0
2,Restudy,8,186,88,41,sand,sand,sand,sand,sand,0,0
2,Restudy,8,186,88,42,mad,mud,mud,mud,mud,1,0
2,Restudy,8,186,88,43,part,pulmonary,pulmonary,pulmonary,pulmonary,6,0
2,Restudy,8,186,88,44,i cannot remember,i could not come up with a word,i could not come up with a word,bit,bit,16,1
2,Restudy,8,186,88,45,chair,chase,chase,chase,chase,2,0
2,Restudy,8,186,88,46,chair,chamber,chamber,chamber,chamber,3,0
2,Restudy,8,186,88,47,bin,fib,i could not come up with a word,combine,combine,2,0
2,Restudy,8,186,88,48,bin,i could not come up with a word,i could not come up with a word,wine,wine,2,0
2,Restudy,8,187,89,1,light,earl,light,light,light,0,0
2,Restudy,8,187,89,2,yeah,yeah,yeah,yeah,yeah,0,0
2,Restudy,8,187,89,3,cheap,edible,cool,cheap,cheap,0,0
2,Restudy,8,187,89,4,lace,alesso,alesso,also,alesso,4,0
2,Restudy,8,187,89,5,red,rainbow,pretty,jade,right,3,0
2,Restudy,8,187,89,6,find,open,fan,find,fine,0,0
2,Restudy,8,187,89,7,donkey,underground,i could not come up with a word,under,under,4,0
2,Restudy,8,187,89,8,i do not know,i could not come up with a word,action,to create,create,11,1
2,Restudy,8,187,89,9,treat,treat,i could not come up witha  word,treat,treat,0,0
2,Restudy,8,187,89,10,mighty,mighty,mighty,mighty,mighty,0,0
2,Restudy,8,187,89,11,purple,i could not come up with a word,purple,purple,purple,0,0
2,Restudy,8,187,89,12,boost,robust,stan,stan,stan,3,0
2,Restudy,8,187,89,13,pam,amber,i could not come up with a word,panda,white,3,0
2,Restudy,8,187,89,14,wing,wing,wing,wing,wing,0,0
2,Restudy,8,187,89,15,boo,boo,boo,bug,bug,0,0
2,Restudy,8,187,89,16,fast,force,might,mighty,mighty,4,0
2,Restudy,8,187,89,17,read,i could not come up with a word,smooth,soft,light,4,0
2,Restudy,8,187,89,18,pipe,pipe,piper,pipe,pipe,0,0
2,Restudy,8,187,89,19,pat,paz,pizza,parse,piece,1,0
2,Restudy,8,187,89,20,come,i could not come up with a word,i could not come up with a word,brown,burry,4,0
2,Restudy,8,187,89,21,sail,lala,lala,sail,sail,0,0
2,Restudy,8,187,89,22,education,education,education,education,education,0,0
2,Restudy,8,187,89,23,story,destroy,story,story,story,0,0
2,Restudy,8,187,89,24,shore,rich,rich,rich,rich,5,0
2,Restudy,8,187,89,25,fast,fowl,i could not come up with a word,mighty,mighty,3,0
2,Restudy,8,187,89,26,draw,i could not come up with a word,god,good,snore,4,0
2,Restudy,8,187,89,27,two,tom,two,two,two,0,0
2,Restudy,8,187,89,28,float,wave,mash,marsh,marsh,5,0
2,Restudy,8,187,89,29,amount,worth,worth,worth,worth,5,0
2,Restudy,8,187,89,30,deed,divine,divine,define,fine,4,0
2,Restudy,8,187,89,31,some,i could not come up with a word,soon,simmer,some,0,0
2,Restudy,8,187,89,32,time,say,time,time,time,0,0
2,Restudy,8,187,89,33,snore,slumber,sin,snore,snore,0,0
2,Restudy,8,187,89,34,yemen,yemini,gemini,belief,belief,2,0
2,Restudy,8,187,89,35,jail,jericho,i could not come up with a word,pain,hurt,2,0
2,Restudy,8,187,89,36,white,white,i could not copme up with aword,white,white,0,0
2,Restudy,8,187,89,37,luck,lucky,lucky,leave,lucky,1,0
2,Restudy,8,187,89,38,green,growl,green,green,green,0,0
2,Restudy,8,187,89,39,coal,car,car,car,car,2,0
2,Restudy,8,187,89,40,don't,audi,i could not come up with a word,abhor,dear,4,0
2,Restudy,8,187,89,41,sand,sandra,sandra,sandra,sand,0,0
2,Restudy,8,187,89,42,say,some,i could not come up with a word,some,some,3,0
2,Restudy,8,187,89,43,puff,puff,puff,puff,puff,0,0
2,Restudy,8,187,89,44,scatter,i could not come up with a word,vast,vast,vast,5,0
2,Restudy,8,187,89,45,chair,i could not come up with a word,chaz,chaz,chaz,2,0
2,Restudy,8,187,89,46,chair,i could not come up with a word,chain,link,chain,1,0
2,Restudy,8,187,89,47,bean,i could not come up with a word,bean,bin,been,0,0
2,Restudy,8,187,89,48,bean,jini,jini,jini,jini,4,0
2,Restudy,8,191,90,1,cindy loohoo,cindy loohoo,cindy loohoo,cindy loohoo,cindy loohoo,0,0
2,Restudy,8,191,90,2,yolk,yolk,yolk,yolk,yolk,0,0
2,Restudy,8,191,90,3,i cannot remember,chaat,chaat,chaat,chaat,15,1
2,Restudy,8,191,90,4,lasso,lasso,lasso,lasso,lasso,0,0
2,Restudy,8,191,90,5,remember,remember,remember,remember,remember,0,0
2,Restudy,8,191,90,6,fun,fun,fun,fun,fun,0,0
2,Restudy,8,191,90,7,hand,hand,hand,hand,hand,0,0
2,Restudy,8,191,90,8,attention,attention,attention,attention,attention,0,0
2,Restudy,8,191,90,9,bib,bib,bib,bib,bib,0,0
2,Restudy,8,191,90,10,matey,matey,matey,matey,matey,0,0
2,Restudy,8,191,90,11,aceite,aceite,aceite,aceite,aceite,0,0
2,Restudy,8,191,90,12,bush,bush,bush,bush,bush,0,0
2,Restudy,8,191,90,13,pam b,pam,pam b,pam b,pam b,0,0
2,Restudy,8,191,90,14,wing,wing,wing,wing,wing,0,0
2,Restudy,8,191,90,15,bug,bug,bug,bug,bug,0,0
2,Restudy,8,191,90,16,far,far,far,far,far,0,0
2,Restudy,8,191,90,17,hair,hair,hair,hair,hair,0,0
2,Restudy,8,191,90,18,pipe,pipe,pipe,pipe,pipe,0,0
2,Restudy,8,191,90,19,i cannot remember,as if,as if,as if,as if,15,1
2,Restudy,8,191,90,20,bury,bury,bury,bury,bury,0,0
2,Restudy,8,191,90,21,salud,salud,salud,salud,salud,0,0
2,Restudy,8,191,90,22,eliminate,eliminate,eliminate,eliminate,eliminate,0,0
2,Restudy,8,191,90,23,destiny,destiny,destiny,destiny,destiny,0,0
2,Restudy,8,191,90,24,usher,usher,usher,usher,usher,0,0
2,Restudy,8,191,90,25,i cannot remember,fall,fall,fall,fall,16,1
2,Restudy,8,191,90,26,godot,godot,godot,godot,godot,0,0
2,Restudy,8,191,90,27,thumb,thumb,thumb,thumb,thumb,0,0
2,Restudy,8,191,90,28,i cannot remember,my ship,my ship,my ship,my ship,16,1
2,Restudy,8,191,90,29,dame,dame,dame,dame,dame,0,0
2,Restudy,8,191,90,30,finer,finer,finer,finer,finer,0,0
2,Restudy,8,191,90,31,sumo,sumo,sumo,sumo,sumo,0,0
2,Restudy,8,191,90,32,wassup,wassup,wassup,wassup,wassup,0,0
2,Restudy,8,191,90,33,easy,easy,easy,easy,easy,0,0
2,Restudy,8,191,90,34,yammer,yammer,yammer,yammer,yammer,0,0
2,Restudy,8,191,90,35,rah,rah,rah,rah,rah,0,0
2,Restudy,8,191,90,36,lug,lug,lug,lug,lug,0,0
2,Restudy,8,191,90,37,i cannot remember,lake house,take,take,take,14,1
2,Restudy,8,191,90,38,i cannot remember,chirp,chirp,chirp,chirp,15,1
2,Restudy,8,191,90,39,ah,aah,ah,ah,ah,0,0
2,Restudy,8,191,90,40,i cannot remember,adversary,adversary,adversary,adversary,15,1
2,Restudy,8,191,90,41,under,under,under,under,under,0,0
2,Restudy,8,191,90,42,i cannot remember,mad,mad,mad,mad,16,1
2,Restudy,8,191,90,43,puff,puff,puff,puff,puff,0,0
2,Restudy,8,191,90,44,rhoomba,roomba,rhoomba,rhoomba,rhoomba,0,0
2,Restudy,8,191,90,45,i cannot remember,clam,clam,clam,clam,15,1
2,Restudy,8,191,90,46,charmer,charmer,charmer,charmer,charmer,0,0
2,Restudy,8,191,90,47,uber,uber,uber,uber,uber,0,0
2,Restudy,8,191,90,48,jif,jif,jif,jif,jif,0,0
2,Restudy,8,192,91,1,honolulu,honolulu,honolulu,honolulu,honolulu,0,0
2,Restudy,8,192,91,2,ei,i could not come up with a word,i could not come up with a word,ei,ei,0,0
2,Restudy,8,192,91,3,koala,coala,coala,koala,koala,0,0
2,Restudy,8,192,91,4,lethal,lethal,lethal,lethal,lethal,0,0
2,Restudy,8,192,91,5,rainbow,rainbow,rainbow,rainbow,rainbow,0,0
2,Restudy,8,192,91,6,furniture,murmur,murmur,murmur,murmur,5,0
2,Restudy,8,192,91,7,hand,kentucky,kentucky,kentucky,kentucky,7,0
2,Restudy,8,192,91,8,utencil,utencil,utencil,utencil,utencil,0,0
2,Restudy,8,192,91,9,bible,bible,bible,bible,bible,0,0
2,Restudy,8,192,91,10,might,mighty,mighty,mighty,mighty,1,0
2,Restudy,8,192,91,11,tuna,tuna,tuna,tuna,tuna,0,0
2,Restudy,8,192,91,12,bus,mustard,mustard,mustard,mustard,5,0
2,Restudy,8,192,91,13,ban,panda,panda,panda,panda,3,0
2,Restudy,8,192,91,14,wing,windy,windy,windy,windy,2,0
2,Restudy,8,192,91,15,cow,i could not come up with a word,i could not come up with a word,boo,boo,2,0
2,Restudy,8,192,91,16,farari,farari,farari,farari,farari,0,0
2,Restudy,8,192,91,17,hurry,i could not come up with a word,hurry,siri,hurry,0,0
2,Restudy,8,192,91,18,pipe,pipe,pipe,pipe,pipe,0,0
2,Restudy,8,192,91,19,plaza,plaza,plaza,plaza,plaza,0,0
2,Restudy,8,192,91,20,cable,bury,bury,bury,bury,5,0
2,Restudy,8,192,91,21,gala,ala,ala,ala,ala,1,0
2,Restudy,8,192,91,22,elite,animal,animal,animal,animal,5,0
2,Restudy,8,192,91,23,destitute,desert,i could not come up with a word,dust,dust,5,0
2,Restudy,8,192,91,24,rush,rush,rush,rush,rush,0,0
2,Restudy,8,192,91,25,hail,farari,farari,farari,farari,5,0
2,Restudy,8,192,91,26,god,odor,odor,odor,odor,3,0
2,Restudy,8,192,91,27,tumble,tumble,tumble,tumble,tumble,0,0
2,Restudy,8,192,91,28,mushroom,joshua,i could not come up with a word,mash,mash,5,0
2,Restudy,8,192,91,29,adhere,adhere,admire,admire,admire,0,0
2,Restudy,8,192,91,30,define,i could not come up with a word,dame,dame,definite,2,0
2,Restudy,8,192,91,31,some,soup,i could not come up with a word,i could not come up with a word,muslim,2,0
2,Restudy,8,192,91,32,water,masage,massage,massage,massage,5,0
2,Restudy,8,192,91,33,dingy,single,single,single,single,3,0
2,Restudy,8,192,91,34,yummy,meaning,yummy,yummy,yummy,0,0
2,Restudy,8,192,91,35,jewery,i could not come up with a word,i could not come up with a word,jury,jail,3,0
2,Restudy,8,192,91,36,tail,fuji,fuji,fuji,fuji,4,0
2,Restudy,8,192,91,37,lake,i could not come up with a word,i could not come up with a word,i could not come up with a word,curse,4,0
2,Restudy,8,192,91,38,chewy,chewy,chewy,chewy,chewy,0,0
2,Restudy,8,192,91,39,care,i could not come up with a word,i could not come up with a word,i could not come up with a word,ka,3,0
2,Restudy,8,192,91,40,do,i could not come up with a word,jury,doing,jury,3,0
2,Restudy,8,192,91,41,panda,santa,santa,santa,santa,2,0
2,Restudy,8,192,91,42,muddy,muddy,muddy,muddy,muddy,0,0
2,Restudy,8,192,91,43,perfume,perfume,perfume,perfume,perfume,0,0
2,Restudy,8,192,91,44,zombi,zombi,zombi,zombi,zombi,0,0
2,Restudy,8,192,91,45,cheese,cheese,cheese,cheese,cheese,0,0
2,Restudy,8,192,91,46,karma,karma,karma,karma,karma,0,0
2,Restudy,8,192,91,47,urban,i could not come up with a word,uber,i could not come up with a word,uber,3,0
2,Restudy,8,192,91,48,jibber,bean,bean,i could not come up with a word,bikini,5,0
2,Restudy,8,193,92,1,luxury,locket,luxury,luxury,luxury,0,0
2,Restudy,8,193,92,2,i cannot remember,fried,fried,fried,fried,15,1
2,Restudy,8,193,92,3,i cannot remember,chew,chew,chew,chew,15,1
2,Restudy,8,193,92,4,let go,sew,sew,sew,sew,5,0
2,Restudy,8,193,92,5,i cannot remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,21,1
2,Restudy,8,193,92,6,funny,funny,funny,funny,funny,0,0
2,Restudy,8,193,92,7,hardworking,hardworking,hardworking,hardworking,hardworking,0,0
2,Restudy,8,193,92,8,stanza,stanza,stanza,stanza,stanza,0,0
2,Restudy,8,193,92,9,i cannot remember,tablet,tablet,tablet,tablet,15,1
2,Restudy,8,193,92,10,mate,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,29,0
2,Restudy,8,193,92,11,martini,martini,martini,martini,martini,0,0
2,Restudy,8,193,92,12,botanical,boutanical,botanical,botanical,botanical,0,0
2,Restudy,8,193,92,13,i cannot remember,pants,pants,pants,pants,14,1
2,Restudy,8,193,92,14,wind,windy,wind,wind,wind,0,0
2,Restudy,8,193,92,15,bug,bug,bug,bug,bug,0,0
2,Restudy,8,193,92,16,faraway,i could not come up with a word,i could not come up with a word,faraway,i could not come up with a word,0,0
2,Restudy,8,193,92,17,hair,hair,hair,hair,hair,0,0
2,Restudy,8,193,92,18,pipe,pipe,pipe,pipe,pipe,0,0
2,Restudy,8,193,92,19,i cannot remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,21,1
2,Restudy,8,193,92,20,bury,bury,bury,bury,bury,0,0
2,Restudy,8,193,92,21,sew,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,29,0
2,Restudy,8,193,92,22,lemur,lemur,lemur,lemur,lemur,0,0
2,Restudy,8,193,92,23,destination,destination,destination,destination,destination,0,0
2,Restudy,8,193,92,24,water,trust,untrustworthy,untrustworthy,untrustworthy,5,0
2,Restudy,8,193,92,25,family,feisty,feisty,feisty,feisty,4,0
2,Restudy,8,193,92,26,door,double,double,double,double,4,0
2,Restudy,8,193,92,27,tumble,tumble,tumble,tumble,tumble,0,0
2,Restudy,8,193,92,28,water,water,water,water,water,0,0
2,Restudy,8,193,92,29,i cannot remember,honor,honor,honor,honor,14,1
2,Restudy,8,193,92,30,i cannot remember,diamond,diamond,diamond,diamond,15,1
2,Restudy,8,193,92,31,some,snake,snake,snake,snake,3,0
2,Restudy,8,193,92,32,water,waterski,waterski,waterski,waterski,3,0
2,Restudy,8,193,92,33,sing,sleepy,lullaby,lullaby,lullaby,5,0
2,Restudy,8,193,92,34,martini,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,29,0
2,Restudy,8,193,92,35,jeans,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,29,0
2,Restudy,8,193,92,36,luge,i could not come up with a word,luge,luge,ice luge,0,0
2,Restudy,8,193,92,37,laugh,dislike,dislike,dislike,dislike,7,0
2,Restudy,8,193,92,38,chew,chirp,chirp,chirp,chirp,3,0
2,Restudy,8,193,92,39,caw,claw,claw,claw,claw,1,0
2,Restudy,8,193,92,40,die,die,die,die,die,0,0
2,Restudy,8,193,92,41,sand,sand,sand,sand,sand,0,0
2,Restudy,8,193,92,42,snake,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,29,0
2,Restudy,8,193,92,43,puff,puff,puff,puff,puff,0,0
2,Restudy,8,193,92,44,vroom,vacuum,vroom,vroom,vroom,0,0
2,Restudy,8,193,92,45,chew,water,water,water,water,4,0
2,Restudy,8,193,92,46,children,children,children,children,children,0,0
2,Restudy,8,193,92,47,i cannot remember,houdini,houdini,houdini,houdini,16,1
2,Restudy,8,193,92,48,houdini,butter,i could not come up with a word.,i could not come up with a word,i could not come up with a word,6,0
2,Restudy,8,194,93,1,look,look,look,look,look,0,0
2,Restudy,8,194,93,2,yo,yolk,yolk,yolk,yolk,2,0
2,Restudy,8,194,93,3,chef,chef,chef,chef,chef,0,0
2,Restudy,8,194,93,4,lets-go,snow,snow,snow,snow,6,0
2,Restudy,8,194,93,5,rainbow,rainbow,rainbow,rainbow,rainbow,0,0
2,Restudy,8,194,93,6,funny,funny,funny,funny,funny,0,0
2,Restudy,8,194,93,7,handy,handy,handy,handy,handy,0,0
2,Restudy,8,194,93,8,tense,tense,tense,tense,tense,0,0
2,Restudy,8,194,93,9,boo-boo,boo-boo,boo-boo,boo-boo,taboo,0,0
